time,mag,magType,nst,gap,dmin,rms,net,place,locationSource,magSource
2023-01-02T08:34:07.047Z,4.1,mb,64,58,0.764,0.66,us,"Hokkaido, Japan region",us,us
2023-01-02T08:32:22.725Z,2.7,ml,,,,0.69,ak,"Fox Islands, Aleutian Islands, Alaska",ak,ak
2023-01-02T08:27:17.546Z,3.1,ml,,,,0.66,ak,"8 km ESE of Happy Valley, Alaska",ak,ak
2023-01-02T08:12:28.607Z,4.3,mb,64,69,1.908,0.57,us,"52 km NNE of Eloúnda, Greece",us,us
2023-01-02T07:42:32.356Z,2.7,ml,,,,0.44,ak,"39 km E of Pedro Bay, Alaska",ak,ak
2023-01-02T07:29:24.150Z,3.14,md,32,234,0.1208,0.11,pr,"11 km SSW of Guánica, Puerto Rico",pr,pr
2023-01-02T07:20:27.157Z,5.3,mww,107,67,4.015,0.7,us,"185 km NE of Santa Cruz das Flores, Portugal",us,us
2023-01-02T07:10:12.879Z,4.7,mb,66,62,4.112,0.86,us,"195 km NE of Santa Cruz das Flores, Portugal",us,us
2023-01-02T07:03:01.824Z,3.3,ml,,,,0.39,ak,"235 km SSE of False Pass, Alaska",ak,ak
2023-01-02T07:01:23.740Z,2.66,md,9,191,0.03353,0.06,pr,"4 km ESE of La Parguera, Puerto Rico",pr,pr
2023-01-02T06:56:51.300Z,2.88,md,5,230,0.1133,0.17,pr,"5 km SE of La Parguera, Puerto Rico",pr,pr
2023-01-02T06:55:06.060Z,4.1,ml,31,196,0.0371,0.1,pr,Puerto Rico region,pr,pr
2023-01-02T06:51:59.485Z,2.6,ml,,,,0.51,ak,"74 km NNE of Petersville, Alaska",ak,ak
2023-01-02T06:45:13.157Z,4.5,mb,65,67,1.622,1.02,us,"62 km WNW of San Antonio de los Cobres, Argentina",us,us
2023-01-02T06:11:48.350Z,2.48,md,11,212,0.02368,0.09,pr,"2 km SSW of Guánica, Puerto Rico",pr,pr
2023-01-02T05:48:21.202Z,4.7,mb,26,178,7.952,0.29,us,South Sandwich Islands region,us,us
2023-01-02T05:28:08.194Z,4.6,mb,87,115,0.75,0.71,us,"42 km SSW of Koróni, Greece",us,us
2023-01-02T05:25:47.275Z,4.6,mb,35,93,4.21,0.68,us,south of the Fiji Islands,us,us
2023-01-02T05:20:35.827Z,4.4,mb,51,100,0.433,0.43,us,"47 km SSE of Shizunai-furukawachō, Japan",us,us
2023-01-02T04:57:01.501Z,2.8,ml,21,197,0.357,0.52,us,"96 km E of Akutan, Alaska",us,us
2023-01-02T04:52:51.380Z,3.8,mb,49,181,0.866,0.48,us,"93 km SSE of Nikolski, Alaska",us,us
2023-01-02T04:21:34.794Z,4.4,mb,59,107,3.118,0.62,us,Bhutan,us,us
2023-01-02T04:15:00.130Z,2.8,md,22,192,0.03883,0.13,pr,Puerto Rico region,pr,pr
2023-01-02T04:06:03.396Z,2.6,ml,22,224,0.335,0.47,us,"110 km SSE of Sand Point, Alaska",us,us
2023-01-02T03:48:31.481Z,2.8,ml,12,249,1.39,0.62,us,"165 km SE of Adak, Alaska",us,us
2023-01-02T03:43:18.827Z,2.9,ml,13,225,0.746,0.74,us,"Fox Islands, Aleutian Islands, Alaska",us,us
2023-01-02T03:40:14.836Z,2.9,ml,17,217,0.873,0.36,us,"Fox Islands, Aleutian Islands, Alaska",us,us
2023-01-02T03:27:29.148Z,4.4,mb,26,126,2.347,0.62,us,"7 km NE of Cantilan, Philippines",us,us
2023-01-02T03:20:18.170Z,2.61,ml,114,16,0.07309,0.18,ci,"16km N of Borrego Springs, CA",ci,ci
2023-01-02T02:14:44.802Z,4.4,mb,65,92,1.717,0.62,us,"8 km WSW of Güiria, Venezuela",us,us
2023-01-02T00:50:10.984Z,4.3,mb,122,139,0.727,0.85,us,"Fox Islands, Aleutian Islands, Alaska",us,us
2023-01-02T00:47:22.321Z,4.4,mb,13,153,2.213,0.46,us,"152 km NE of Maumere, Indonesia",us,us
2023-01-02T00:22:05.645Z,4.3,mb,14,59,0.929,0.92,us,"10 km N of Jordán, Colombia",us,us
2023-01-01T23:59:32.846Z,4.2,mb,19,99,16.495,0.84,us,"4 km NNE of Jayapura, Indonesia",us,us
2023-01-01T23:56:53.930Z,3.62,md,14,270,1.1104,0.44,pr,Puerto Rico region,pr,pr
2023-01-01T23:27:38.392Z,4.3,mb,111,47,2.233,0.71,us,Sea of Japan,us,us
2023-01-01T23:10:09.024Z,4,mb,14,141,2.03,0.39,us,"270 km WSW of Tual, Indonesia",us,us
2023-01-01T23:01:29.036Z,4.4,mb,21,72,0.589,0.67,us,"64 km SW of Rabaul, Papua New Guinea",us,us
2023-01-01T22:31:16.570Z,3.81,md,22,242,0.1502,0.03,pr,"22 km E of Boca de Yuma, Dominican Republic",pr,pr
2023-01-01T22:19:27.780Z,4.4,mb,78,41,3.087,0.56,us,Fiji region,us,us
2023-01-01T22:17:09.750Z,2.7,ml,,,,0.73,ak,"133 km SW of Nikolski, Alaska",ak,ak
2023-01-01T21:59:00.724Z,4,mb,26,126,1.5,0.86,us,Tajikistan,us,us
2023-01-01T21:55:08.183Z,4.5,mb,55,98,2.018,0.78,us,"Izu Islands, Japan region",us,us
2023-01-01T21:32:44.421Z,4.4,mb,47,40,1.862,0.69,us,"102 km SSW of Uyuni, Bolivia",us,us
2023-01-01T21:24:15.849Z,4.3,mb,33,138,4.706,0.68,us,"25 km NW of Dajal, Pakistan",us,us
2023-01-01T21:23:47.177Z,3.3,ml,35,58,0.00569483,0.2,tx,"54 km S of Whites City, New Mexico",tx,tx
2023-01-01T20:10:32.239Z,4.4,mb,71,95,5.164,0.79,us,"Pagan region, Northern Mariana Islands",us,us
2023-01-01T19:37:16.273Z,4.6,mb,88,91,0.52,0.74,us,"6 km NNW of Verapaz, Mexico",us,us
2023-01-01T19:35:38.108Z,4.5,mb,30,67,1.337,0.61,us,"233 km E of Amahai, Indonesia",us,us
2023-01-01T19:03:06.178Z,4.3,mb,20,94,1.506,0.57,us,"40 km NNE of Tobelo, Indonesia",us,us
2023-01-01T18:55:09.666Z,4.7,mb,79,45,3.993,0.72,us,Azores Islands region,us,us
2023-01-01T18:35:04.510Z,5.35,mw,37,44,0.1146,0.13,nc,"15km SE of Rio Dell, CA",nc,nc
2023-01-01T18:34:14.740Z,3.77,ml,52,252,,0.11,hv,"46 km W of Hawaiian Ocean View, Hawaii",hv,hv
2023-01-01T18:26:42.715Z,5.8,mww,22,100,29.396,0.92,us,southern East Pacific Rise,us,us
2023-01-01T18:24:29.990Z,5.5,mww,117,36,0.105,0.58,us,"near the north coast of Papua, Indonesia",us,us
2023-01-01T18:20:53.014Z,4.7,mb,29,63,3.926,0.7,us,Scotia Sea,us,us
2023-01-01T17:58:51.144Z,4.6,mb,22,157,6.986,0.71,us,"112 km W of Sola, Vanuatu",us,us
2023-01-01T17:12:32.050Z,2.49000001,md,29,163,,0.129999995,hv,"Island of Hawaii, Hawaii",hv,hv
2023-01-01T16:47:16.880Z,2.65,ml,27,247,0.631,0.32,ci,"43km SE of San Clemente Is. (SE tip), CA",ci,ci
2023-01-01T16:40:44.390Z,2.6,ml,,,,0.43,ak,"Andreanof Islands, Aleutian Islands, Alaska",ak,ak
2023-01-01T16:28:26.753Z,2.6,ml,26,62,0.044225288,0.2,tx,"51 km S of Whites City, New Mexico",tx,tx
2023-01-01T16:24:26.828Z,5.3,mb,32,96,7.005,0.92,us,south of the Fiji Islands,us,us
2023-01-01T15:36:56.796Z,2.5,ml,,,,0.5,ak,"93 km SSE of Nikolski, Alaska",ak,ak
2023-01-01T15:10:10.297Z,2.5,ml,,,,0.77,ak,"77 km SSE of Adak, Alaska",ak,ak
2023-01-01T14:45:43.943Z,3.4,ml,11,212,0.635,0.48,us,"67 km SSE of Nikolski, Alaska",us,us
2023-01-01T14:43:24.061Z,2.6,ml,,,,0.31,ak,"Andreanof Islands, Aleutian Islands, Alaska",ak,ak
2023-01-01T14:41:34.050Z,4.1,mb,51,143,5.521,0.61,us,northwest of the Kuril Islands,us,us
2023-01-01T13:18:26.427Z,3.4,ml,10,215,0.793,0.65,us,"84 km SSE of Nikolski, Alaska",us,us
2023-01-01T13:10:58.520Z,3.58,md,26,225,0.0562,0.15,pr,Puerto Rico region,pr,pr
2023-01-01T13:02:57.719Z,4.3,mb,36,101,4.287,1.09,us,"173 km WSW of Zangguy, China",us,us
2023-01-01T12:29:07.036Z,2.5,ml,,,,0.63,ak,"47 km WNW of Cantwell, Alaska",ak,ak
2023-01-01T12:18:59.438Z,4.9,mb,47,80,0.695,0.77,us,"68 km S of Calama, Chile",us,us
2023-01-01T10:44:46.322Z,4.3,mb,21,176,3.133,0.39,us,Philippine Islands region,us,us
2023-01-01T10:35:06.137Z,4.4,mb,36,125,4.166,0.49,us,"12 km WNW of Claveria, Philippines",us,us
2023-01-01T10:33:51.640Z,2.46,md,30,49,0.08794,0.12,nc,"8km E of Hydesville, CA",nc,nc
2023-01-01T10:09:37.830Z,2.95,md,26,97,0.005188,0.13,pr,"2 km ENE of Mayagüez, Puerto Rico",pr,pr
2023-01-01T09:07:25.940Z,2.6,md,42,176,0.1047,0.13,nc,"24km NW of San Simeon, CA",nc,nc
2023-01-01T09:06:48.150Z,3.81,md,27,225,0.06,0.12,pr,"5 km S of Guánica, Puerto Rico",pr,pr
2023-01-01T09:04:40.710Z,2.78,md,8,245,0.1773,0.14,pr,"16 km S of Lamboglia, Puerto Rico",pr,pr
2023-01-01T08:58:03.190Z,2.53,md,6,190,0.1021,0.14,pr,"5 km E of La Parguera, Puerto Rico",pr,pr
2023-01-01T08:47:06.399Z,4.1,mb,39,70,0.663,0.56,us,"73 km SW of Yonakuni, Japan",us,us
2023-01-01T08:33:24.109Z,2.6,ml,14,249,1.106,0.42,us,"142 km ESE of Nikolski, Alaska",us,us
2023-01-01T08:32:16.464Z,3,ml,19,220,0.969,0.39,us,"130 km ESE of Nikolski, Alaska",us,us
2023-01-01T08:29:03.421Z,4.1,mb,28,157,3.279,0.52,us,"81 km W of Panguna, Papua New Guinea",us,us
2023-01-01T08:26:08.383Z,3.6,mb,50,177,1.02,0.51,us,"133 km ESE of Nikolski, Alaska",us,us
2023-01-01T07:03:01.555Z,5.2,mb,49,77,7.562,0.57,us,South Sandwich Islands region,us,us
2023-01-01T06:49:10.190Z,3.9,mw,70,72,0.02872,0.13,nc,"9km NW of Pinnacles, CA",nc,nc
2023-01-01T06:39:45.239Z,4.7,mb,79,57,2.494,0.86,us,"36 km S of Jurm, Afghanistan",us,us
2023-01-01T06:24:46.403Z,4.2,mb,20,108,5.629,0.78,us,Mid-Indian Ridge,us,us
2023-01-01T06:19:31.410Z,3.14,ml,67,66,0.02686,0.1,nc,"9km NW of Pinnacles, CA",nc,nc
2023-01-01T05:37:17.016Z,3,ml,23,208,0.337,0.49,us,"74 km SW of Adak, Alaska",us,us
2023-01-01T05:37:05.794Z,4.1,mb,27,119,2.117,0.45,us,"Halmahera, Indonesia",us,us
2023-01-01T05:27:09.979Z,4.7,mb,45,85,3.459,0.5,us,"157 km WNW of Pathein, Myanmar",us,us
2023-01-01T05:18:17.780Z,2.7,md,30,154,0.01251,0.14,nc,"3km SSW of Humboldt Hill, CA",nc,nc
2023-01-01T05:02:46.402Z,4.1,mb,40,81,3.413,0.32,us,"135 km WNW of Hihifo, Tonga",us,us
2023-01-01T04:54:53.914Z,4.1,mb,15,87,3.051,0.15,us,Fiji region,us,us
2023-01-01T04:50:17.626Z,2.8,ml,19,132,0.073,0.23,us,"9 km NE of Pāhala, Hawaii",us,us
2023-01-01T04:29:13.899Z,2.9,ml,18,199,0.398,0.28,us,"58 km SSW of Unalaska, Alaska",us,us
2023-01-01T04:09:32.814Z,4.3,mb,17,187,0.457,0.51,us,"99 km SSW of Pagar Alam, Indonesia",us,us
2023-01-01T03:29:31.070Z,3.93,md,23,246,0.8479,0.22,pr,Puerto Rico region,pr,pr
2023-01-01T03:16:19.143Z,5.4,mww,136,35,3.929,0.7,us,"56 km SW of Panguna, Papua New Guinea",us,us
2023-01-01T02:12:57.668Z,2.5,ml,16,82,0.774,0.71,us,"26 km NW of Stanley, Idaho",us,us
2023-01-01T01:41:43.755Z,4.5,mb,32,104,1.152,0.47,us,"23 km ESE of Manay, Philippines",us,us
2023-01-01T00:49:25.591Z,2.9,ml,,,,0.72,ak,"Rat Islands, Aleutian Islands, Alaska",ak,ak
2022-12-31T23:54:50.528Z,3.4,ml,7,249,0.877,0.2,us,"109 km S of Unalaska, Alaska",us,us
2022-12-31T23:04:12.784Z,4.9,mww,86,114,1.063,0.92,us,"22 km N of Mazo Cruz, Peru",us,us
2022-12-31T22:44:55.690Z,4,mb,15,133,2.02,0.41,us,"97 km ENE of Levuka, Fiji",us,us
2022-12-31T21:14:58.931Z,3,ml,,,,0.67,ak,"22 km WSW of Petersville, Alaska",ak,ak
2022-12-31T21:00:24.164Z,2.6,ml,11,297,0.619,0.42,us,"Andreanof Islands, Aleutian Islands, Alaska",us,us
2022-12-31T19:55:16.113Z,4.4,mb,25,120,1.542,0.67,us,"153 km WNW of Tobelo, Indonesia",us,us
2022-12-31T19:49:41.679Z,4.1,mb,22,179,5.694,0.7,us,"5 km ENE of Beri Khās, India",us,us
2022-12-31T18:54:49.348Z,4.5,mb,15,85,16.624,1.04,us,south of Africa,us,us
2022-12-31T18:28:42.819Z,4.6,mb,64,50,6.488,0.85,us,Mid-Indian Ridge,us,us
2022-12-31T18:24:28.008Z,4.3,mb,77,177,1.504,0.67,us,"129 km SSW of Puerto El Triunfo, El Salvador",us,us
2022-12-31T18:05:57.515Z,4.7,mb,18,69,2.294,1.13,us,"69 km SE of Hihifo, Tonga",us,us
2022-12-31T18:04:14.065Z,4.5,mb,15,93,5.472,0.61,us,south of the Fiji Islands,us,us
2022-12-31T18:01:20.296Z,4.5,mb,48,41,3.957,0.58,us,"269 km E of Levuka, Fiji",us,us
2022-12-31T17:57:17.820Z,2.75,md,24,236,0.06735,0.12,nc,"13km WSW of Ferndale, CA",nc,nc
2022-12-31T17:43:00.143Z,2.9,ml,26,129,0.06,0.25,us,"13 km NE of Adak, Alaska",us,us
2022-12-31T17:39:53.477Z,3.6,ml,64,140,0.816,0.52,us,"94 km SSE of Unalaska, Alaska",us,us
2022-12-31T17:05:40.098Z,4.1,mb,29,204,2.67,0.89,us,"6 km NNW of Khorramabad, Iran",us,us
2022-12-31T16:29:20.260Z,4.4,mb,14,203,6.422,1.26,us,"292 km E of Kuril’sk, Russia",us,us
2022-12-31T15:45:51.231Z,4.3,mb,22,126,2.178,0.77,us,"63 km SSW of Sarangani, Philippines",us,us
2022-12-31T15:38:53.718Z,4.7,mb,55,126,0.456,1.11,us,"offshore Chiapas, Mexico",us,us
2022-12-31T15:24:22.787Z,4.7,mb,26,86,1.779,0.72,us,Guam region,us,us
2022-12-31T15:10:38.177Z,4.9,mb,19,129,1.989,0.69,us,Tonga,us,us
2022-12-31T13:31:34.760Z,3.19,md,37,171,0.04415,0.14,pr,"1 km W of Tallaboa, Puerto Rico",pr,pr
2022-12-31T13:11:58.390Z,2.61999989,md,28,147,,0.170000002,hv,"11 km ENE of Pāhala, Hawaii",hv,hv
2022-12-31T13:06:11.476Z,4.6,mb,21,198,4.188,0.55,us,"84 km S of Port-Vila, Vanuatu",us,us
2022-12-31T13:00:07.734Z,3.3,ml,,,,0.65,ak,"5 km E of Lavrentiya, Russia",ak,ak
2022-12-31T12:50:12.454Z,4.6,mb,32,82,7.112,0.36,us,South Sandwich Islands region,us,us
2022-12-31T12:47:57.842Z,4.5,mwr,64,69,0.547,0.77,us,"37 km WNW of La Ligua, Chile",us,us
2022-12-31T12:36:42.744Z,2.9,ml,43,244,2.462,0.32,us,"248 km SE of Chiniak, Alaska",us,us
2022-12-31T12:12:26.650Z,4.14,mw,132,16,0.07391,0.19,ci,"16km N of Borrego Springs, CA",ci,ci
2022-12-31T11:41:09.460Z,3.47,mw,121,25,0.07845,0.15,ci,"11km SSE of Lucerne Valley, CA",ci,ci
2022-12-31T11:34:19.044Z,4.1,mb,17,81,3.337,0.41,us,"42 km ENE of Lospalos, Timor Leste",us,us
2022-12-31T10:59:32.926Z,2.9,ml,17,231,0.697,0.29,us,"66 km SW of Atka, Alaska",us,us
2022-12-31T10:17:46.581Z,4.5,mb,36,103,3.713,0.57,us,"89 km NNE of Finschhafen, Papua New Guinea",us,us
2022-12-31T09:34:13.719Z,4.8,mb,86,44,3.143,0.64,us,Fiji region,us,us
2022-12-31T09:18:30.970Z,2.64,md,27,187,0.0446,0.09,nc,"6km SW of Ferndale, CA",nc,nc
2022-12-31T09:02:23.470Z,2.76,ml,103,68,0.0351,0.2,nc,"6km WNW of Allendale, CA",nc,nc
2022-12-31T08:52:44.000Z,4.2,mb,30,143,7.925,0.4,us,Reykjanes Ridge,us,us
2022-12-31T08:52:11.169Z,2.61,ml,90,39,0,0.16,ok,"5 km ENE of Meridian, Oklahoma",ok,ok
2022-12-31T08:17:00.550Z,2.75,md,7,305,0.6642,0.39,pr,"74 km NNE of Cruz Bay, U.S. Virgin Islands",pr,pr
2022-12-31T08:03:57.000Z,2.98,md,33,32,0.04124,0.14,pr,"5 km N of San Germán, Puerto Rico",pr,pr
2022-12-31T07:07:30.630Z,2.53999996,md,23,188,,0.119999997,hv,"Island of Hawaii, Hawaii",hv,hv
2022-12-31T07:05:53.983Z,4.2,mb,20,144,0.834,0.47,us,"1 km SSE of Turre, Spain",us,us
2022-12-31T07:05:42.540Z,2.5,ml,,,,0.49,ak,"159 km N of Diomede, Alaska",ak,ak
2022-12-31T06:37:56.410Z,2.66,md,76,198,0.1724,0.13,nc,"28km SSE of Lopez Point, CA",nc,nc
2022-12-31T06:13:27.075Z,4.6,mwr,289,129,0.413,0.89,us,"50 km SSE of Sand Point, Alaska",us,us
2022-12-31T03:31:43.830Z,5.1,mww,85,42,0.679,1.05,us,"Antofagasta, Chile",us,us
2022-12-31T03:27:38.307Z,4,mb,16,166,5.632,0.57,us,Mariana Islands region,us,us
2022-12-31T03:02:30.720Z,3.04,ml,45,77,,0.119999997,hv,"1 km SW of Pāhala, Hawaii",hv,hv
2022-12-31T03:01:44.529Z,4.5,mb,39,127,2.203,0.85,us,"Ryukyu Islands, Japan",us,us
2022-12-31T02:57:45.436Z,2.9,ml,,,,0.24,ak,"43 km E of Adak, Alaska",ak,ak
2022-12-31T02:57:45.036Z,3,ml,16,266,1.757,1.02,us,"214 km N of Adak, Alaska",us,us
2022-12-31T02:43:08.351Z,3.1,ml,20,184,0.257,0.54,us,"82 km E of Akutan, Alaska",us,us
2022-12-31T02:08:02.347Z,4.9,mww,39,41,16.821,0.67,us,south of Africa,us,us
2022-12-31T01:10:16.709Z,2.5,ml,17,204,0.49,0.25,us,"54 km ESE of Akutan, Alaska",us,us
2022-12-31T00:56:11.261Z,3,ml,12,222,0.338,0.26,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2022-12-31T00:43:57.999Z,4.3,mb,51,76,1.127,0.59,us,Ecuador,us,us
2022-12-31T00:37:10.533Z,2.6,ml,,,,0.45,ak,"29 km WNW of Willow, Alaska",ak,ak
2022-12-31T00:35:20.146Z,2.5,ml,,,,1.02,ak,"57 km S of Alcan Border, Alaska",ak,ak
2022-12-31T00:32:51.895Z,4.6,mb,37,82,37.036,0.48,us,Easter Island region,us,us
2022-12-31T00:22:19.573Z,2.9,ml,,,,0.42,ak,Southern Alaska,ak,ak
2022-12-31T00:16:27.450Z,2.77,md,20,218,0.2754,0.23,pr,"14 km N of Hatillo, Puerto Rico",pr,pr
2022-12-30T23:52:34.951Z,4.1,mb,50,123,0.691,0.69,us,"49 km SSW of Pýrgos, Greece",us,us
2022-12-30T23:31:10.951Z,4.3,mb,7,186,17.826,0.26,us,"49 km ENE of Kainantu, Papua New Guinea",us,us
2022-12-30T23:15:14.464Z,4.4,mb,15,125,56.433,0.36,us,Southwest Indian Ridge,us,us
2022-12-30T23:14:37.589Z,4.4,mb,38,91,1.513,0.69,us,"269 km SW of Sibolga, Indonesia",us,us
2022-12-30T22:55:16.050Z,3.03,md,20,122,0.04804,0.22,pr,"1 km SSE of Monte Grande, Puerto Rico",pr,pr
2022-12-30T22:45:46.147Z,4.5,mb,11,123,21.33,0.4,us,south of Africa,us,us
2022-12-30T22:42:12.588Z,4.7,mb,76,67,1.191,0.56,us,"135 km ESE of Petropavlovsk-Kamchatsky, Russia",us,us
2022-12-30T22:35:25.866Z,4.5,mb,20,197,1.433,0.48,us,"86 km WNW of San Antonio de los Cobres, Argentina",us,us
2022-12-30T22:31:24.340Z,2.9,md,9,218,0.03885,0.12,pr,Puerto Rico region,pr,pr
2022-12-30T22:04:03.090Z,2.48,ml,4,131,0.1681,0.09,uw,"13 km NW of New Pine Creek, Oregon",uw,uw
2022-12-30T21:56:17.368Z,2.6,ml,,,,0.71,ak,"73 km SE of Perryville, Alaska",ak,ak
2022-12-30T21:54:04.944Z,4.9,mb,57,63,4.162,0.6,us,"102 km SE of Lata, Solomon Islands",us,us
2022-12-30T21:53:29.889Z,5.2,mww,116,104,3.167,0.67,us,"67 km WSW of Changuillo, Peru",us,us
2022-12-30T21:52:17.310Z,2.8,ml,29,194,0.797,0.9,us,"93 km SSW of Sand Point, Alaska",us,us
2022-12-30T21:26:53.520Z,2.7,md,15,201,0.01391,0.17,pr,"1 km SE of Guánica, Puerto Rico",pr,pr
2022-12-30T21:10:38.996Z,4.2,mb,13,205,0.557,0.39,us,"155 km SSW of Singkil, Indonesia",us,us
2022-12-30T21:08:26.514Z,3.1,ml,19,210,0.339,0.32,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2022-12-30T21:02:26.926Z,5.2,mww,34,102,20.917,0.69,us,south of Africa,us,us
2022-12-30T20:22:30.507Z,2.8,ml,,,,0.66,ak,"159 km NNW of Diomede, Alaska",ak,ak
2022-12-30T20:16:24.949Z,4,mb,22,154,5.15,0.84,us,"Pagan region, Northern Mariana Islands",us,us
2022-12-30T19:43:20.172Z,2.7,ml,26,205,1.191,0.64,us,"Unimak Island region, Alaska",us,us
2022-12-30T19:40:28.897Z,3,ml,20,190,0.428,0.58,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2022-12-30T18:49:25.070Z,4.18,md,28,231,0.1888,0.25,pr,"15 km N of Isabela, Puerto Rico",pr,pr
2022-12-30T17:49:49.480Z,3.11,ml,42,154,,0.159999996,hv,"7 km E of Pāhala, Hawaii",hv,hv
2022-12-30T17:47:13.752Z,2.9,ml,20,211,0.313,0.47,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2022-12-30T17:43:01.113Z,4.3,mb,49,67,2.324,0.86,us,"81 km WSW of Barranca, Peru",us,us
2022-12-30T17:38:12.520Z,2.65,md,24,196,0.05642,0.11,pr,"6 km WSW of Guánica, Puerto Rico",pr,pr
2022-12-30T17:06:47.090Z,3.1,ml,18,210,0.177,0.36,us,"Rat Islands, Aleutian Islands, Alaska",us,us
2022-12-30T16:56:59.706Z,2.6,ml,15,206,0.522,0.24,us,"Unimak Island region, Alaska",us,us
2022-12-30T16:44:45.298Z,4.4,mb,17,125,0.654,0.62,us,"Bonin Islands, Japan region",us,us
2022-12-30T15:35:50.145Z,4.7,mb,42,103,0.056,1.08,us,"41 km SE of La Placita de Morelos, Mexico",us,us
2022-12-30T15:35:13.580Z,4.8,mb,31,76,1.956,0.95,us,Tonga region,us,us
2022-12-30T15:26:11.781Z,3.7,ml,17,190,0.198,0.21,us,"Andreanof Islands, Aleutian Islands, Alaska",us,us
2022-12-30T14:10:06.152Z,4.4,mb,34,136,1.398,0.35,us,"5 km ENE of Sakai, Japan",us,us
2022-12-30T14:08:16.100Z,4.3,mb,18,118,3.588,0.75,us,south of the Fiji Islands,us,us
2022-12-30T13:28:26.243Z,2.6,ml,16,184,0.093,0.34,us,"53 km WSW of Adak, Alaska",us,us
2022-12-30T13:14:47.346Z,2.9,ml,15,163,0.475,0.42,us,"131 km W of Nikolski, Alaska",us,us
2022-12-30T12:28:38.300Z,2.54999995,md,14,151,,0.140000001,hv,"10 km ENE of Pāhala, Hawaii",hv,hv
2022-12-30T12:19:20.383Z,2.8,ml,,,,0.8,ak,"25 km SSW of Anchorage, Alaska",ak,ak
2022-12-30T12:10:45.211Z,5,mb,62,56,2.396,0.54,us,"216 km ENE of Lospalos, Timor Leste",us,us
2022-12-30T11:44:05.103Z,4.2,mb,31,143,5.093,0.64,us,"Volcano Islands, Japan region",us,us
2022-12-30T11:29:19.345Z,4,mb,16,68,2.609,0.49,us,"Minahasa, Sulawesi, Indonesia",us,us
2022-12-30T11:00:19.549Z,4,mb,20,126,2.23,0.68,us,"107 km S of Yudomari, Japan",us,us
2022-12-30T10:51:11.058Z,2.5,ml,19,259,0.816,0.39,us,"91 km SSE of Akutan, Alaska",us,us
2022-12-30T10:15:02.340Z,3.07,md,7,266,0.5007,0.25,pr,Virgin Islands region,pr,pr
2022-12-30T09:42:09.278Z,5.4,mww,82,45,0.833,0.67,us,"65 km SSE of ‘Ohonua, Tonga",us,us
2022-12-30T08:13:20.446Z,4.2,mb,20,165,2.64,0.33,us,Myanmar,us,us
2022-12-30T08:09:09.064Z,2.6,ml,,,,0.42,ak,"132 km SE of Perryville, Alaska",ak,ak
2022-12-30T08:01:51.097Z,2.5,ml,,,,0.4,ak,Alaska Peninsula,ak,ak
2022-12-30T07:28:41.620Z,3.7,ml,27,203,0.489,0.4,us,"63 km SE of Adak, Alaska",us,us
2022-12-30T06:47:45.290Z,4.6,mb,42,190,1.523,0.81,us,"272 km SW of Sibolga, Indonesia",us,us
2022-12-30T06:27:34.018Z,4.1,mb,32,170,3.652,0.53,us,"189 km W of Severo-Kuril’sk, Russia",us,us
2022-12-30T06:10:23.444Z,2.5,ml,32,194,0.512,0.82,us,"99 km E of Akutan, Alaska",us,us
2022-12-30T06:04:31.525Z,4.8,mb,28,71,3.727,0.59,us,Mid-Indian Ridge,us,us
2022-12-30T05:19:44.350Z,4.2,mb,20,92,1.394,0.65,us,"81 km SE of Padangsidempuan, Indonesia",us,us
2022-12-30T05:19:18.616Z,5.3,mww,72,141,2.146,0.58,us,"Off the coast of Aisen, Chile",us,us
2022-12-30T04:57:20.274Z,4.6,mb,69,49,0.84,0.68,us,"92 km NE of Nanortalik, Greenland",us,us
2022-12-30T04:33:52.652Z,5,mb,49,48,4.537,0.6,us,"southwest of Sumatra, Indonesia",us,us
2022-12-30T04:16:55.929Z,5,mb,69,71,1.539,0.67,us,"Kepulauan Batu, Indonesia",us,us
2022-12-30T03:53:27.720Z,4.6,mb,16,128,1.612,0.98,us,"northern Sumatra, Indonesia",us,us
2022-12-30T03:48:49.260Z,2.47,md,25,212,0.05625,0.12,pr,Puerto Rico,pr,pr
2022-12-30T01:49:19.108Z,4.5,mwr,47,67,0.067,0.67,us,"33 km SSE of Copiapó, Chile",us,guc
2022-12-30T01:45:16.195Z,4.2,mb,56,69,2.731,0.98,us,"11 km W of Ashkāsham, Afghanistan",us,us
2022-12-30T01:19:39.630Z,3.77,md,22,215,0.5907,0.41,pr,"59 km NNE of Cruz Bay, U.S. Virgin Islands",pr,pr
2022-12-30T00:17:18.372Z,3,ml,,,,0.83,ak,"61 km SW of Harding-Birch Lakes, Alaska",ak,ak
2022-12-29T23:58:58.929Z,4.2,mb,12,129,17.443,0.28,us,South Sandwich Islands region,us,us
2022-12-29T23:26:47.453Z,5.3,mb,165,40,1.53,0.57,us,"271 km SW of Sibolga, Indonesia",us,us
2022-12-29T23:03:35.160Z,2.61,md,51,42,0.2433,0.11,nc,"20km ESE of Yosemite Valley, CA",nc,nc
2022-12-29T22:48:13.804Z,4.3,mb,18,128,1.187,0.8,us,"138 km NNW of Dededo Village, Guam",us,us
